zone,tech,year,unit,value
bus21,U155_b23b,2020,MW,0.0
bus21,U350_b23,2020,MW,0.0
bus22,U20_b1a,2020,MW,0.0
bus22,U20_b1b,2020,MW,0.0
bus22,U76_b1a,2020,MW,0.0
bus22,U76_b1b,2020,MW,0.0
bus22,U20_b2a,2020,MW,0.0
bus22,U20_b2b,2020,MW,0.0
bus22,U76_b2a,2020,MW,0.0
bus22,U76_b2b,2020,MW,0.0
bus22,U100_b7a,2020,MW,0.0
bus22,U100_b7b,2020,MW,0.0
bus22,U100_b7c,2020,MW,0.0
bus22,U197_b13a,2020,MW,0.0
bus22,U197_b13b,2020,MW,0.0
bus22,U197_b13c,2020,MW,0.0
bus22,U12_b15a,2020,MW,0.0
bus22,U12_b15b,2020,MW,0.0
bus22,U12_b15c,2020,MW,0.0
bus22,U12_b15d,2020,MW,0.0
bus22,U12_b15e,2020,MW,0.0
bus22,U155_b15,2020,MW,0.0
bus22,U155_b16,2020,MW,0.0
bus22,U400_b18,2020,MW,0.0
bus22,U400_b21,2020,MW,0.0
bus22,U50_b22a,2020,MW,50.0
bus22,U50_b22b,2020,MW,50.0
bus22,U50_b22c,2020,MW,50.0
bus22,U50_b22d,2020,MW,50.0
bus22,U50_b22e,2020,MW,50.0
bus22,U50_b22f,2020,MW,50.0
bus22,U155_b23a,2020,MW,0.0
bus22,U155_b23b,2020,MW,0.0
bus22,U350_b23,2020,MW,0.0
bus23,U20_b1a,2020,MW,0.0
bus23,U20_b1b,2020,MW,0.0
bus23,U76_b1a,2020,MW,0.0
bus23,U76_b1b,2020,MW,0.0
bus23,U20_b2a,2020,MW,0.0
bus23,U20_b2b,2020,MW,0.0
bus23,U76_b2a,2020,MW,0.0
bus23,U76_b2b,2020,MW,0.0
bus23,U100_b7a,2020,MW,0.0
bus23,U100_b7b,2020,MW,0.0
bus23,U100_b7c,2020,MW,0.0
bus23,U197_b13a,2020,MW,0.0
bus23,U197_b13b,2020,MW,0.0
bus23,U197_b13c,2020,MW,0.0
bus23,U12_b15a,2020,MW,0.0
bus23,U12_b15b,2020,MW,0.0
bus23,U12_b15c,2020,MW,0.0
bus23,U12_b15d,2020,MW,0.0
bus23,U12_b15e,2020,MW,0.0
bus23,U155_b15,2020,MW,0.0
bus23,U155_b16,2020,MW,0.0
bus23,U400_b18,2020,MW,0.0
bus23,U400_b21,2020,MW,0.0
bus23,U50_b22a,2020,MW,0.0
bus23,U50_b22b,2020,MW,0.0
bus23,U50_b22c,2020,MW,0.0
bus23,U50_b22d,2020,MW,0.0
bus23,U50_b22e,2020,MW,0.0
bus23,U50_b22f,2020,MW,0.0
bus23,U155_b23a,2020,MW,155.0
bus23,U155_b23b,2020,MW,155.0
bus23,U350_b23,2020,MW,350.0
bus24,U20_b1a,2020,MW,0.0
bus24,U20_b1b,2020,MW,0.0
bus24,U76_b1a,2020,MW,0.0
bus24,U76_b1b,2020,MW,0.0
bus24,U20_b2a,2020,MW,0.0
bus24,U20_b2b,2020,MW,0.0
bus24,U76_b2a,2020,MW,0.0
bus24,U76_b2b,2020,MW,0.0
bus24,U100_b7a,2020,MW,0.0
bus24,U100_b7b,2020,MW,0.0
bus24,U100_b7c,2020,MW,0.0
bus24,U197_b13a,2020,MW,0.0
bus24,U197_b13b,2020,MW,0.0
bus24,U197_b13c,2020,MW,0.0
bus24,U12_b15a,2020,MW,0.0
bus24,U12_b15b,2020,MW,0.0
bus24,U12_b15c,2020,MW,0.0
bus24,U12_b15d,2020,MW,0.0
bus24,U12_b15e,2020,MW,0.0
bus24,U155_b15,2020,MW,0.0
bus24,U155_b16,2020,MW,0.0
bus24,U400_b18,2020,MW,0.0
bus24,U400_b21,2020,MW,0.0
bus24,U50_b22a,2020,MW,0.0
bus24,U50_b22b,2020,MW,0.0
bus24,U50_b22c,2020,MW,0.0
bus24,U50_b22d,2020,MW,0.0
bus24,U50_b22e,2020,MW,0.0
bus24,U50_b22f,2020,MW,0.0
bus24,U155_b23a,2020,MW,0.0
bus24,U155_b23b,2020,MW,0.0
bus24,U350_b23,2020,MW,0.0
