zone,tech,age,unit,value
BA2,Wind,4,MW,0
BA2,Wind,5,MW,0
BA2,Wind,6,MW,0
BA2,Wind,7,MW,0
BA2,Wind,8,MW,0
BA2,Wind,9,MW,0
BA2,Wind,10,MW,0
BA2,Wind,11,MW,0
BA2,Wind,12,MW,0
BA2,Wind,13,MW,0
BA2,Wind,14,MW,0
BA2,Wind,15,MW,0
BA2,Wind,16,MW,0
BA2,Wind,17,MW,0
BA2,Wind,18,MW,0
BA2,Wind,19,MW,0
BA2,Wind,20,MW,0
BA2,Wind,21,MW,0
BA2,Wind,22,MW,0
BA2,Wind,23,MW,0
BA2,Wind,24,MW,0
BA2,Wind,25,MW,0
BA2,Wind,26,MW,0
BA2,Wind,27,MW,0
BA2,Wind,28,MW,0
BA2,Wind,29,MW,0
BA2,Wind,30,MW,0
BA2,Wind,31,MW,0
BA2,Wind,32,MW,0
BA2,Wind,33,MW,0
BA2,Wind,34,MW,0
BA2,Wind,35,MW,0
BA2,Wind,36,MW,0
BA2,Wind,37,MW,0
BA2,Wind,38,MW,0
BA2,Wind,39,MW,0
BA2,Wind,40,MW,0
BA2,Wind,41,MW,0
BA2,Wind,42,MW,0
BA2,Wind,43,MW,0
BA2,Wind,44,MW,0
BA2,Wind,45,MW,0
BA2,Wind,46,MW,0
BA2,Wind,47,MW,0
BA2,Wind,48,MW,0
BA2,Wind,49,MW,0
BA2,Wind,50,MW,0
BA2,Wind,51,MW,0
BA2,Wind,52,MW,0
BA2,Wind,53,MW,0
BA2,Wind,54,MW,0
BA2,Wind,55,MW,0
BA2,Wind,56,MW,0
BA2,Wind,57,MW,0
BA2,Wind,58,MW,0
BA2,Wind,59,MW,0
BA2,Wind,60,MW,0
BA2,Wind,61,MW,0
BA2,Wind,62,MW,0
BA2,Wind,63,MW,0
BA2,Wind,64,MW,0
BA2,Wind,65,MW,0
BA2,Wind,66,MW,0
BA2,Wind,67,MW,0
BA2,Wind,68,MW,0
BA2,Wind,69,MW,0
BA2,Wind,70,MW,0
BA2,Wind,71,MW,0
BA2,Wind,72,MW,0
BA2,Wind,73,MW,0
BA2,Wind,74,MW,0
BA2,Wind,75,MW,0
BA2,Wind,76,MW,0
BA2,Wind,77,MW,0
BA2,Wind,78,MW,0
BA2,Wind,79,MW,0
BA2,Wind,80,MW,0
BA2,Wind,81,MW,0
BA2,Wind,82,MW,0
BA2,Wind,83,MW,0
BA2,Wind,84,MW,0
BA2,Wind,85,MW,0
BA2,Wind,86,MW,0
BA2,Wind,87,MW,0
BA2,Wind,88,MW,0
BA2,Wind,89,MW,0
BA2,Wind,90,MW,0
BA2,Wind,91,MW,0
BA2,Wind,92,MW,0
BA2,Wind,93,MW,0
BA2,Wind,94,MW,0
BA2,Wind,95,MW,0
BA2,Wind,96,MW,0
BA2,Wind,97,MW,0
BA2,Wind,98,MW,0
BA2,Wind,99,MW,0
BA2,Nuclear,0,MW,0
BA2,Nuclear,1,MW,0
BA2,Nuclear,2,MW,0
BA2,Nuclear,3,MW,0
BA2,Nuclear,4,MW,0
BA2,Nuclear,5,MW,0
BA2,Nuclear,6,MW,0
BA2,Nuclear,7,MW,0
BA2,Nuclear,8,MW,0
BA2,Nuclear,9,MW,0
BA2,Nuclear,10,MW,0
BA2,Nuclear,11,MW,0
BA2,Nuclear,12,MW,0
BA2,Nuclear,13,MW,0
BA2,Nuclear,14,MW,0
BA2,Nuclear,15,MW,0
BA2,Nuclear,16,MW,0
BA2,Nuclear,17,MW,0
BA2,Nuclear,18,MW,0
BA2,Nuclear,19,MW,0
BA2,Nuclear,20,MW,0
BA2,Nuclear,21,MW,0
BA2,Nuclear,22,MW,0
BA2,Nuclear,23,MW,0
BA2,Nuclear,24,MW,0
BA2,Nuclear,25,MW,0
BA2,Nuclear,26,MW,0
BA2,Nuclear,27,MW,0
BA2,Nuclear,28,MW,0
BA2,Nuclear,29,MW,0
BA2,Nuclear,30,MW,0
BA2,Nuclear,31,MW,0
BA2,Nuclear,32,MW,0
BA2,Nuclear,33,MW,0
BA2,Nuclear,34,MW,0
BA2,Nuclear,35,MW,0
BA2,Nuclear,36,MW,0
BA2,Nuclear,37,MW,0
BA2,Nuclear,38,MW,0
BA2,Nuclear,39,MW,0
BA2,Nuclear,40,MW,0
BA2,Nuclear,41,MW,0
BA2,Nuclear,42,MW,0
BA2,Nuclear,43,MW,0
BA2,Nuclear,44,MW,0
BA2,Nuclear,45,MW,0
BA2,Nuclear,46,MW,0
BA2,Nuclear,47,MW,0
BA2,Nuclear,48,MW,0
BA2,Nuclear,49,MW,0
BA2,Nuclear,50,MW,0
BA2,Nuclear,51,MW,0
BA2,Nuclear,52,MW,0
BA2,Nuclear,53,MW,0
BA2,Nuclear,54,MW,0
BA2,Nuclear,55,MW,0
BA2,Nuclear,56,MW,0
BA2,Nuclear,57,MW,0
BA2,Nuclear,58,MW,0
BA2,Nuclear,59,MW,0
BA2,Nuclear,60,MW,0
BA2,Nuclear,61,MW,0
BA2,Nuclear,62,MW,0
BA2,Nuclear,63,MW,0
BA2,Nuclear,64,MW,0
BA2,Nuclear,65,MW,0
BA2,Nuclear,66,MW,0
BA2,Nuclear,67,MW,0
BA2,Nuclear,68,MW,0
BA2,Nuclear,69,MW,0
BA2,Nuclear,70,MW,0
BA2,Nuclear,71,MW,0
BA2,Nuclear,72,MW,0
BA2,Nuclear,73,MW,0
BA2,Nuclear,74,MW,0
BA2,Nuclear,75,MW,0
BA2,Nuclear,76,MW,0
BA2,Nuclear,77,MW,0
BA2,Nuclear,78,MW,0
BA2,Nuclear,79,MW,0
BA2,Nuclear,80,MW,0
BA2,Nuclear,81,MW,0
BA2,Nuclear,82,MW,0
BA2,Nuclear,83,MW,0
BA2,Nuclear,84,MW,0
BA2,Nuclear,85,MW,0
BA2,Nuclear,86,MW,0
BA2,Nuclear,87,MW,0
BA2,Nuclear,88,MW,0
BA2,Nuclear,89,MW,0
BA2,Nuclear,90,MW,0
BA2,Nuclear,91,MW,0
BA2,Nuclear,92,MW,0
BA2,Nuclear,93,MW,0
BA2,Nuclear,94,MW,0
BA2,Nuclear,95,MW,0
BA2,Nuclear,96,MW,0
BA2,Nuclear,97,MW,0
BA2,Nuclear,98,MW,0
BA2,Nuclear,99,MW,0
BA2,Storage,0,MW,0
BA2,Storage,1,MW,0
BA2,Storage,2,MW,0
BA2,Storage,3,MW,0
BA2,Storage,4,MW,0
BA2,Storage,5,MW,0
BA2,Storage,6,MW,0
BA2,Storage,7,MW,0
BA2,Storage,8,MW,0
BA2,Storage,9,MW,0
BA2,Storage,10,MW,0
BA2,Storage,11,MW,0
BA2,Storage,12,MW,0
BA2,Storage,13,MW,0
BA2,Storage,14,MW,0
BA2,Storage,15,MW,0
BA2,Storage,16,MW,0
BA2,Storage,17,MW,0
BA2,Storage,18,MW,0
BA2,Storage,19,MW,0
BA2,Storage,20,MW,0
BA2,Storage,21,MW,0
BA2,Storage,22,MW,0
BA2,Storage,23,MW,0
BA2,Storage,24,MW,0
BA2,Storage,25,MW,0
BA2,Storage,26,MW,0
BA2,Storage,27,MW,0
BA2,Storage,28,MW,0
BA2,Storage,29,MW,0
BA2,Storage,30,MW,0
BA2,Storage,31,MW,0
BA2,Storage,32,MW,0
BA2,Storage,33,MW,0
BA2,Storage,34,MW,0
BA2,Storage,35,MW,0
BA2,Storage,36,MW,0
BA2,Storage,37,MW,0
BA2,Storage,38,MW,0
BA2,Storage,39,MW,0
BA2,Storage,40,MW,0
BA2,Storage,41,MW,0
BA2,Storage,42,MW,0
BA2,Storage,43,MW,0
BA2,Storage,44,MW,0
BA2,Storage,45,MW,0
BA2,Storage,46,MW,0
BA2,Storage,47,MW,0
BA2,Storage,48,MW,0
BA2,Storage,49,MW,0
BA2,Storage,50,MW,0
BA2,Storage,51,MW,0
BA2,Storage,52,MW,0
BA2,Storage,53,MW,0
BA2,Storage,54,MW,0
BA2,Storage,55,MW,0
BA2,Storage,56,MW,0
BA2,Storage,57,MW,0
BA2,Storage,58,MW,0
BA2,Storage,59,MW,0
BA2,Storage,60,MW,0
BA2,Storage,61,MW,0
BA2,Storage,62,MW,0
BA2,Storage,63,MW,0
BA2,Storage,64,MW,0
BA2,Storage,65,MW,0
BA2,Storage,66,MW,0
BA2,Storage,67,MW,0
BA2,Storage,68,MW,0
BA2,Storage,69,MW,0
BA2,Storage,70,MW,0
BA2,Storage,71,MW,0
BA2,Storage,72,MW,0
BA2,Storage,73,MW,0
BA2,Storage,74,MW,0
BA2,Storage,75,MW,0
BA2,Storage,76,MW,0
BA2,Storage,77,MW,0
BA2,Storage,78,MW,0
BA2,Storage,79,MW,0
BA2,Storage,80,MW,0
BA2,Storage,81,MW,0
BA2,Storage,82,MW,0
BA2,Storage,83,MW,0
BA2,Storage,84,MW,0
BA2,Storage,85,MW,0
BA2,Storage,86,MW,0
BA2,Storage,87,MW,0
BA2,Storage,88,MW,0
BA2,Storage,89,MW,0
BA2,Storage,90,MW,0
BA2,Storage,91,MW,0
BA2,Storage,92,MW,0
BA2,Storage,93,MW,0
BA2,Storage,94,MW,0
BA2,Storage,95,MW,0
BA2,Storage,96,MW,0
BA2,Storage,97,MW,0
BA2,Storage,98,MW,0
BA2,Storage,99,MW,0
BA3,Coal,0,MW,0
BA3,Coal,1,MW,0
BA3,Coal,2,MW,0
BA3,Coal,3,MW,0
BA3,Coal,4,MW,0
BA3,Coal,5,MW,0
BA3,Coal,6,MW,0
BA3,Coal,7,MW,0
BA3,Coal,8,MW,0
BA3,Coal,9,MW,0
BA3,Coal,10,MW,0
BA3,Coal,11,MW,0
BA3,Coal,12,MW,0
BA3,Coal,13,MW,0
BA3,Coal,14,MW,0
BA3,Coal,15,MW,0
BA3,Coal,16,MW,0
BA3,Coal,17,MW,0
BA3,Coal,18,MW,0
BA3,Coal,19,MW,0
BA3,Coal,20,MW,0
BA3,Coal,21,MW,0
BA3,Coal,22,MW,0
BA3,Coal,23,MW,0
BA3,Coal,24,MW,0
BA3,Coal,25,MW,0
BA3,Coal,26,MW,0
BA3,Coal,27,MW,0
BA3,Coal,28,MW,0
BA3,Coal,29,MW,0
BA3,Coal,30,MW,0
BA3,Coal,31,MW,0
BA3,Coal,32,MW,0
BA3,Coal,33,MW,0
BA3,Coal,34,MW,0
BA3,Coal,35,MW,0
BA3,Coal,36,MW,0
BA3,Coal,37,MW,0
BA3,Coal,38,MW,0
BA3,Coal,39,MW,0
BA3,Coal,40,MW,0
BA3,Coal,41,MW,0
BA3,Coal,42,MW,0
BA3,Coal,43,MW,0
BA3,Coal,44,MW,0
BA3,Coal,45,MW,0
BA3,Coal,46,MW,0
BA3,Coal,47,MW,0
BA3,Coal,48,MW,0
BA3,Coal,49,MW,0
BA3,Coal,50,MW,0
BA3,Coal,51,MW,0
BA3,Coal,52,MW,0
BA3,Coal,53,MW,0
BA3,Coal,54,MW,0
BA3,Coal,55,MW,0
BA3,Coal,56,MW,0
BA3,Coal,57,MW,0
BA3,Coal,58,MW,0
BA3,Coal,59,MW,0
BA3,Coal,60,MW,0
BA3,Coal,61,MW,0
BA3,Coal,62,MW,0
BA3,Coal,63,MW,0
BA3,Coal,64,MW,0
BA3,Coal,65,MW,0
BA3,Coal,66,MW,0
BA3,Coal,67,MW,0
BA3,Coal,68,MW,0
BA3,Coal,69,MW,0
BA3,Coal,70,MW,0
BA3,Coal,71,MW,0
BA3,Coal,72,MW,0
BA3,Coal,73,MW,0
BA3,Coal,74,MW,0
BA3,Coal,75,MW,0
BA3,Coal,76,MW,0
BA3,Coal,77,MW,0
BA3,Coal,78,MW,0
BA3,Coal,79,MW,0
BA3,Coal,80,MW,0
BA3,Coal,81,MW,0
BA3,Coal,82,MW,0
BA3,Coal,83,MW,0
BA3,Coal,84,MW,0
BA3,Coal,85,MW,0
BA3,Coal,86,MW,0
BA3,Coal,87,MW,0
BA3,Coal,88,MW,0
BA3,Coal,89,MW,0
BA3,Coal,90,MW,0
BA3,Coal,91,MW,0
BA3,Coal,92,MW,0
BA3,Coal,93,MW,0
BA3,Coal,94,MW,0
BA3,Coal,95,MW,0
BA3,Coal,96,MW,0
BA3,Coal,97,MW,0
BA3,Coal,98,MW,0
BA3,Coal,99,MW,0
BA3,Hydro,0,MW,5300
BA3,Hydro,1,MW,0
BA3,Hydro,2,MW,0
BA3,Hydro,3,MW,0
BA3,Hydro,4,MW,0
BA3,Hydro,5,MW,0
BA3,Hydro,6,MW,0
BA3,Hydro,7,MW,0
BA3,Hydro,8,MW,0
BA3,Hydro,9,MW,0
BA3,Hydro,10,MW,0
BA3,Hydro,11,MW,0
BA3,Hydro,12,MW,0
BA3,Hydro,13,MW,0
BA3,Hydro,14,MW,0
BA3,Hydro,15,MW,0
BA3,Hydro,16,MW,0
BA3,Hydro,17,MW,0
BA3,Hydro,18,MW,0
BA3,Hydro,19,MW,0
BA3,Hydro,20,MW,0
BA3,Hydro,21,MW,0
BA3,Hydro,22,MW,0
BA3,Hydro,23,MW,0
BA3,Hydro,24,MW,0
BA3,Hydro,25,MW,0
BA3,Hydro,26,MW,0
BA3,Hydro,27,MW,0
BA3,Hydro,28,MW,0
BA3,Hydro,29,MW,0
BA3,Hydro,30,MW,0
BA3,Hydro,31,MW,0
BA3,Hydro,32,MW,0
BA3,Hydro,33,MW,0
BA3,Hydro,34,MW,0
BA3,Hydro,35,MW,0
BA3,Hydro,36,MW,0
BA3,Hydro,37,MW,0
BA3,Hydro,38,MW,0
BA3,Hydro,39,MW,0
BA3,Hydro,40,MW,0
BA3,Hydro,41,MW,0
BA3,Hydro,42,MW,0
BA3,Hydro,43,MW,0
BA3,Hydro,44,MW,0
BA3,Hydro,45,MW,0
BA3,Hydro,46,MW,0
BA3,Hydro,47,MW,0
BA3,Hydro,48,MW,0
BA3,Hydro,49,MW,0
BA3,Hydro,50,MW,0
BA3,Hydro,51,MW,0
BA3,Hydro,52,MW,0
BA3,Hydro,53,MW,0
BA3,Hydro,54,MW,0
BA3,Hydro,55,MW,0
BA3,Hydro,56,MW,0
BA3,Hydro,57,MW,0
BA3,Hydro,58,MW,0
BA3,Hydro,59,MW,0
BA3,Hydro,60,MW,0
BA3,Hydro,61,MW,0
BA3,Hydro,62,MW,0
BA3,Hydro,63,MW,0
BA3,Hydro,64,MW,0
BA3,Hydro,65,MW,0
BA3,Hydro,66,MW,0
BA3,Hydro,67,MW,0
BA3,Hydro,68,MW,0
BA3,Hydro,69,MW,0
BA3,Hydro,70,MW,0
BA3,Hydro,71,MW,0
BA3,Hydro,72,MW,0
BA3,Hydro,73,MW,0
BA3,Hydro,74,MW,0
BA3,Hydro,75,MW,0
BA3,Hydro,76,MW,0
BA3,Hydro,77,MW,0
BA3,Hydro,78,MW,0
BA3,Hydro,79,MW,0
BA3,Hydro,80,MW,0
BA3,Hydro,81,MW,0
BA3,Hydro,82,MW,0
BA3,Hydro,83,MW,0
BA3,Hydro,84,MW,0
BA3,Hydro,85,MW,0
BA3,Hydro,86,MW,0
BA3,Hydro,87,MW,0
BA3,Hydro,88,MW,0
BA3,Hydro,89,MW,0
BA3,Hydro,90,MW,0
BA3,Hydro,91,MW,0
BA3,Hydro,92,MW,0
BA3,Hydro,93,MW,0
BA3,Hydro,94,MW,0
BA3,Hydro,95,MW,0
BA3,Hydro,96,MW,0
BA3,Hydro,97,MW,0
BA3,Hydro,98,MW,0
BA3,Hydro,99,MW,0
BA3,Solar,0,MW,0
BA3,Solar,1,MW,0
BA3,Solar,2,MW,0
BA3,Solar,3,MW,0
BA3,Solar,4,MW,0
BA3,Solar,5,MW,0
BA3,Solar,6,MW,0
BA3,Solar,7,MW,0
BA3,Solar,8,MW,0
BA3,Solar,9,MW,0
BA3,Solar,10,MW,0
BA3,Solar,11,MW,0
BA3,Solar,12,MW,0
BA3,Solar,13,MW,0
BA3,Solar,14,MW,0
BA3,Solar,15,MW,0
BA3,Solar,16,MW,0
BA3,Solar,17,MW,0
BA3,Solar,18,MW,0
BA3,Solar,19,MW,0
BA3,Solar,20,MW,0
BA3,Solar,21,MW,0
BA3,Solar,22,MW,0
BA3,Solar,23,MW,0
BA3,Solar,24,MW,0
BA3,Solar,25,MW,0
BA3,Solar,26,MW,0
BA3,Solar,27,MW,0
BA3,Solar,28,MW,0
BA3,Solar,29,MW,0
BA3,Solar,30,MW,0
BA3,Solar,31,MW,0
BA3,Solar,32,MW,0
BA3,Solar,33,MW,0
BA3,Solar,34,MW,0
BA3,Solar,35,MW,0
BA3,Solar,36,MW,0
BA3,Solar,37,MW,0
BA3,Solar,38,MW,0
BA3,Solar,39,MW,0
BA3,Solar,40,MW,0
BA3,Solar,41,MW,0
BA3,Solar,42,MW,0
BA3,Solar,43,MW,0
BA3,Solar,44,MW,0
BA3,Solar,45,MW,0
BA3,Solar,46,MW,0
BA3,Solar,47,MW,0
BA3,Solar,48,MW,0
BA3,Solar,49,MW,0
BA3,Solar,50,MW,0
BA3,Solar,51,MW,0
BA3,Solar,52,MW,0
BA3,Solar,53,MW,0
BA3,Solar,54,MW,0
BA3,Solar,55,MW,0
BA3,Solar,56,MW,0
BA3,Solar,57,MW,0
BA3,Solar,58,MW,0
BA3,Solar,59,MW,0
BA3,Solar,60,MW,0
BA3,Solar,61,MW,0
BA3,Solar,62,MW,0
BA3,Solar,63,MW,0
BA3,Solar,64,MW,0
BA3,Solar,65,MW,0
BA3,Solar,66,MW,0
BA3,Solar,67,MW,0
BA3,Solar,68,MW,0
BA3,Solar,69,MW,0
BA3,Solar,70,MW,0
BA3,Solar,71,MW,0
BA3,Solar,72,MW,0
BA3,Solar,73,MW,0
BA3,Solar,74,MW,0
BA3,Solar,75,MW,0
BA3,Solar,76,MW,0
BA3,Solar,77,MW,0
BA3,Solar,78,MW,0
BA3,Solar,79,MW,0
BA3,Solar,80,MW,0
BA3,Solar,81,MW,0
BA3,Solar,82,MW,0
BA3,Solar,83,MW,0
BA3,Solar,84,MW,0
BA3,Solar,85,MW,0
BA3,Solar,86,MW,0
BA3,Solar,87,MW,0
BA3,Solar,88,MW,0
BA3,Solar,89,MW,0
BA3,Solar,90,MW,0
BA3,Solar,91,MW,0
BA3,Solar,92,MW,0
BA3,Solar,93,MW,0
BA3,Solar,94,MW,0
BA3,Solar,95,MW,0
BA3,Solar,96,MW,0
BA3,Solar,97,MW,0
BA3,Solar,98,MW,0
BA3,Solar,99,MW,0
BA3,Wind,0,MW,0
BA3,Wind,1,MW,0
BA3,Wind,2,MW,0
BA3,Wind,3,MW,0
BA3,Wind,4,MW,0
BA3,Wind,5,MW,0
BA3,Wind,6,MW,0
BA3,Wind,7,MW,0
BA3,Wind,8,MW,0
BA3,Wind,9,MW,0
BA3,Wind,10,MW,0
BA3,Wind,11,MW,0
BA3,Wind,12,MW,0
BA3,Wind,13,MW,0
BA3,Wind,14,MW,0
BA3,Wind,15,MW,0
BA3,Wind,16,MW,0
BA3,Wind,17,MW,0
BA3,Wind,18,MW,0
BA3,Wind,19,MW,0
BA3,Wind,20,MW,0
BA3,Wind,21,MW,0
BA3,Wind,22,MW,0
BA3,Wind,23,MW,0
BA3,Wind,24,MW,0
BA3,Wind,25,MW,0
BA3,Wind,26,MW,0
BA3,Wind,27,MW,0
BA3,Wind,28,MW,0
BA3,Wind,29,MW,0
BA3,Wind,30,MW,0
BA3,Wind,31,MW,0
BA3,Wind,32,MW,0
BA3,Wind,33,MW,0
BA3,Wind,34,MW,0
BA3,Wind,35,MW,0
BA3,Wind,36,MW,0
BA3,Wind,37,MW,0
BA3,Wind,38,MW,0
BA3,Wind,39,MW,0
BA3,Wind,40,MW,0
BA3,Wind,41,MW,0
BA3,Wind,42,MW,0
BA3,Wind,43,MW,0
BA3,Wind,44,MW,0
BA3,Wind,45,MW,0
BA3,Wind,46,MW,0
BA3,Wind,47,MW,0
BA3,Wind,48,MW,0
BA3,Wind,49,MW,0
BA3,Wind,50,MW,0
BA3,Wind,51,MW,0
BA3,Wind,52,MW,0
BA3,Wind,53,MW,0
BA3,Wind,54,MW,0
BA3,Wind,55,MW,0
BA3,Wind,56,MW,0
BA3,Wind,57,MW,0
BA3,Wind,58,MW,0
BA3,Wind,59,MW,0
BA3,Wind,60,MW,0
BA3,Wind,61,MW,0
BA3,Wind,62,MW,0
BA3,Wind,63,MW,0
BA3,Wind,64,MW,0
BA3,Wind,65,MW,0
BA3,Wind,66,MW,0
BA3,Wind,67,MW,0
BA3,Wind,68,MW,0
BA3,Wind,69,MW,0
BA3,Wind,70,MW,0
BA3,Wind,71,MW,0
BA3,Wind,72,MW,0
BA3,Wind,73,MW,0
BA3,Wind,74,MW,0
BA3,Wind,75,MW,0
BA3,Wind,76,MW,0
BA3,Wind,77,MW,0
BA3,Wind,78,MW,0
BA3,Wind,79,MW,0
BA3,Wind,80,MW,0
BA3,Wind,81,MW,0
BA3,Wind,82,MW,0
BA3,Wind,83,MW,0
BA3,Wind,84,MW,0
BA3,Wind,85,MW,0
BA3,Wind,86,MW,0
BA3,Wind,87,MW,0
BA3,Wind,88,MW,0
BA3,Wind,89,MW,0
BA3,Wind,90,MW,0
BA3,Wind,91,MW,0
BA3,Wind,92,MW,0
BA3,Wind,93,MW,0
BA3,Wind,94,MW,0
BA3,Wind,95,MW,0
BA3,Wind,96,MW,0
BA3,Wind,97,MW,0
BA3,Wind,98,MW,0
BA3,Wind,99,MW,0
BA3,Nuclear,0,MW,0
BA3,Nuclear,1,MW,0
BA3,Nuclear,2,MW,0
BA3,Nuclear,3,MW,0
BA3,Nuclear,4,MW,0
BA3,Nuclear,5,MW,0
BA3,Nuclear,6,MW,0
BA3,Nuclear,7,MW,0
BA3,Nuclear,8,MW,0
BA3,Nuclear,9,MW,0
BA3,Nuclear,10,MW,0
BA3,Nuclear,11,MW,0
BA3,Nuclear,12,MW,0
BA3,Nuclear,13,MW,0
BA3,Nuclear,14,MW,0
BA3,Nuclear,15,MW,0
BA3,Nuclear,16,MW,0
BA3,Nuclear,17,MW,0
BA3,Nuclear,18,MW,0
BA3,Nuclear,19,MW,0
BA3,Nuclear,20,MW,0
BA3,Nuclear,21,MW,0
BA3,Nuclear,22,MW,0
BA3,Nuclear,23,MW,0
BA3,Nuclear,24,MW,0
BA3,Nuclear,25,MW,0
BA3,Nuclear,26,MW,0
BA3,Nuclear,27,MW,0
BA3,Nuclear,28,MW,0
BA3,Nuclear,29,MW,0
BA3,Nuclear,30,MW,0
BA3,Nuclear,31,MW,0
BA3,Nuclear,32,MW,0
BA3,Nuclear,33,MW,0
BA3,Nuclear,34,MW,0
BA3,Nuclear,35,MW,0
BA3,Nuclear,36,MW,0
BA3,Nuclear,37,MW,0
BA3,Nuclear,38,MW,0
BA3,Nuclear,39,MW,0
BA3,Nuclear,40,MW,0
BA3,Nuclear,41,MW,0
BA3,Nuclear,42,MW,0
BA3,Nuclear,43,MW,0
BA3,Nuclear,44,MW,0
BA3,Nuclear,45,MW,0
BA3,Nuclear,46,MW,0
BA3,Nuclear,47,MW,0
BA3,Nuclear,48,MW,0
BA3,Nuclear,49,MW,0
BA3,Nuclear,50,MW,0
BA3,Nuclear,51,MW,0
BA3,Nuclear,52,MW,0
BA3,Nuclear,53,MW,0
BA3,Nuclear,54,MW,0
BA3,Nuclear,55,MW,0
BA3,Nuclear,56,MW,0
BA3,Nuclear,57,MW,0
BA3,Nuclear,58,MW,0
BA3,Nuclear,59,MW,0
BA3,Nuclear,60,MW,0
BA3,Nuclear,61,MW,0
BA3,Nuclear,62,MW,0
BA3,Nuclear,63,MW,0
BA3,Nuclear,64,MW,0
BA3,Nuclear,65,MW,0
BA3,Nuclear,66,MW,0
BA3,Nuclear,67,MW,0
BA3,Nuclear,68,MW,0
BA3,Nuclear,69,MW,0
BA3,Nuclear,70,MW,0
BA3,Nuclear,71,MW,0
BA3,Nuclear,72,MW,0
BA3,Nuclear,73,MW,0
BA3,Nuclear,74,MW,0
BA3,Nuclear,75,MW,0
BA3,Nuclear,76,MW,0
BA3,Nuclear,77,MW,0
BA3,Nuclear,78,MW,0
BA3,Nuclear,79,MW,0
BA3,Nuclear,80,MW,0
BA3,Nuclear,81,MW,0
BA3,Nuclear,82,MW,0
BA3,Nuclear,83,MW,0
BA3,Nuclear,84,MW,0
BA3,Nuclear,85,MW,0
BA3,Nuclear,86,MW,0
BA3,Nuclear,87,MW,0
BA3,Nuclear,88,MW,0
BA3,Nuclear,89,MW,0
BA3,Nuclear,90,MW,0
BA3,Nuclear,91,MW,0
BA3,Nuclear,92,MW,0
BA3,Nuclear,93,MW,0
BA3,Nuclear,94,MW,0
BA3,Nuclear,95,MW,0
BA3,Nuclear,96,MW,0
BA3,Nuclear,97,MW,0
BA3,Nuclear,98,MW,0
BA3,Nuclear,99,MW,0
BA3,Storage,0,MW,0
BA3,Storage,1,MW,0
BA3,Storage,2,MW,0
BA3,Storage,3,MW,0
BA3,Storage,4,MW,0
BA3,Storage,5,MW,0
BA3,Storage,6,MW,0
BA3,Storage,7,MW,0
BA3,Storage,8,MW,0
BA3,Storage,9,MW,0
BA3,Storage,10,MW,0
BA3,Storage,11,MW,0
BA3,Storage,12,MW,0
BA3,Storage,13,MW,0
BA3,Storage,14,MW,0
BA3,Storage,15,MW,0
BA3,Storage,16,MW,0
BA3,Storage,17,MW,0
BA3,Storage,18,MW,0
BA3,Storage,19,MW,0
BA3,Storage,20,MW,0
BA3,Storage,21,MW,0
BA3,Storage,22,MW,0
BA3,Storage,23,MW,0
BA3,Storage,24,MW,0
BA3,Storage,25,MW,0
BA3,Storage,26,MW,0
BA3,Storage,27,MW,0
BA3,Storage,28,MW,0
BA3,Storage,29,MW,0
BA3,Storage,30,MW,0
BA3,Storage,31,MW,0
BA3,Storage,32,MW,0
BA3,Storage,33,MW,0
BA3,Storage,34,MW,0
BA3,Storage,35,MW,0
BA3,Storage,36,MW,0
BA3,Storage,37,MW,0
BA3,Storage,38,MW,0
BA3,Storage,39,MW,0
BA3,Storage,40,MW,0
BA3,Storage,41,MW,0
BA3,Storage,42,MW,0
BA3,Storage,43,MW,0
BA3,Storage,44,MW,0
BA3,Storage,45,MW,0
BA3,Storage,46,MW,0
BA3,Storage,47,MW,0
BA3,Storage,48,MW,0
BA3,Storage,49,MW,0
BA3,Storage,50,MW,0
BA3,Storage,51,MW,0
BA3,Storage,52,MW,0
BA3,Storage,53,MW,0
BA3,Storage,54,MW,0
BA3,Storage,55,MW,0
BA3,Storage,56,MW,0
BA3,Storage,57,MW,0
BA3,Storage,58,MW,0
BA3,Storage,59,MW,0
BA3,Storage,60,MW,0
BA3,Storage,61,MW,0
BA3,Storage,62,MW,0
BA3,Storage,63,MW,0
BA3,Storage,64,MW,0
BA3,Storage,65,MW,0
BA3,Storage,66,MW,0
BA3,Storage,67,MW,0
BA3,Storage,68,MW,0
BA3,Storage,69,MW,0
BA3,Storage,70,MW,0
BA3,Storage,71,MW,0
BA3,Storage,72,MW,0
BA3,Storage,73,MW,0
BA3,Storage,74,MW,0
BA3,Storage,75,MW,0
BA3,Storage,76,MW,0
BA3,Storage,77,MW,0
BA3,Storage,78,MW,0
BA3,Storage,79,MW,0
BA3,Storage,80,MW,0
BA3,Storage,81,MW,0
BA3,Storage,82,MW,0
BA3,Storage,83,MW,0
BA3,Storage,84,MW,0
BA3,Storage,85,MW,0
BA3,Storage,86,MW,0
BA3,Storage,87,MW,0
BA3,Storage,88,MW,0
BA3,Storage,89,MW,0
BA3,Storage,90,MW,0
BA3,Storage,91,MW,0
BA3,Storage,92,MW,0
BA3,Storage,93,MW,0
BA3,Storage,94,MW,0
BA3,Storage,95,MW,0
BA3,Storage,96,MW,0
BA3,Storage,97,MW,0
BA3,Storage,98,MW,0
BA3,Storage,99,MW,0
