zone,tech,year,unit,value
bus118,U50a_a1,2020,MW,0.0
bus118,U50b_a1,2020,MW,0.0
bus118,U50c_a1,2020,MW,0.0
bus118,U50d_a1,2020,MW,0.0
bus118,U50e_a1,2020,MW,0.0
bus118,U50f_a1,2020,MW,0.0
bus118,U155c_a1,2020,MW,0.0
bus118,U155d_a1,2020,MW,0.0
bus118,U350_a1,2020,MW,0.0
bus118,U20a_a2,2020,MW,0.0
bus118,U20b_a2,2020,MW,0.0
bus118,U76a_a2,2020,MW,0.0
bus118,U76b_a2,2020,MW,0.0
bus118,U20c_a2,2020,MW,0.0
bus118,U20d_a2,2020,MW,0.0
bus118,U76c_a2,2020,MW,0.0
bus118,U76d_a2,2020,MW,0.0
bus118,U100a_a2,2020,MW,0.0
bus118,U100b_a2,2020,MW,0.0
bus118,U100c_a2,2020,MW,0.0
bus118,U197a_a2,2020,MW,0.0
bus118,U197b_a2,2020,MW,0.0
bus118,U197c_a2,2020,MW,0.0
bus118,U12a_a2,2020,MW,0.0
bus118,U12b_a2,2020,MW,0.0
bus118,U12c_a2,2020,MW,0.0
bus118,U12d_a2,2020,MW,0.0
bus118,U12e_a2,2020,MW,0.0
bus118,U155a_a2,2020,MW,0.0
bus118,U155b_a2,2020,MW,0.0
bus118,U400a_a2,2020,MW,0.0
bus118,U400b_a2,2020,MW,0.0
bus118,U50a_a2,2020,MW,0.0
bus118,U50b_a2,2020,MW,0.0
bus118,U50c_a2,2020,MW,0.0
bus118,U50d_a2,2020,MW,0.0
bus118,U50e_a2,2020,MW,0.0
bus118,U50f_a2,2020,MW,0.0
bus118,U155c_a2,2020,MW,0.0
bus118,U155d_a2,2020,MW,0.0
bus118,U350_a2,2020,MW,0.0
bus118,U20a_a3,2020,MW,0.0
bus118,U20b_a3,2020,MW,0.0
bus118,U76a_a3,2020,MW,0.0
bus118,U76b_a3,2020,MW,0.0
bus118,U20c_a3,2020,MW,0.0
bus118,U20d_a3,2020,MW,0.0
bus118,U76c_a3,2020,MW,0.0
bus118,U76d_a3,2020,MW,0.0
bus118,U100a_a3,2020,MW,0.0
bus118,U100b_a3,2020,MW,0.0
bus118,U100c_a3,2020,MW,0.0
bus118,U197a_a3,2020,MW,0.0
bus118,U197b_a3,2020,MW,0.0
bus118,U197c_a3,2020,MW,0.0
bus118,U12a_a3,2020,MW,0.0
bus118,U12b_a3,2020,MW,0.0
bus118,U12c_a3,2020,MW,0.0
bus118,U12d_a3,2020,MW,0.0
bus118,U12e_a3,2020,MW,0.0
bus118,U155a_a3,2020,MW,0.0
bus118,U155b_a3,2020,MW,0.0
bus118,U400a_a3,2020,MW,0.0
bus118,U400b_a3,2020,MW,0.0
bus118,U50a_a3,2020,MW,0.0
bus118,U50b_a3,2020,MW,0.0
bus118,U50c_a3,2020,MW,0.0
bus118,U50d_a3,2020,MW,0.0
bus118,U50e_a3,2020,MW,0.0
bus118,U50f_a3,2020,MW,0.0
bus118,U155c_a3,2020,MW,0.0
bus118,U155d_a3,2020,MW,0.0
bus118,U350_a3,2020,MW,0.0
bus119,U20a_a1,2020,MW,0.0
bus119,U20b_a1,2020,MW,0.0
bus119,U76a_a1,2020,MW,0.0
bus119,U76b_a1,2020,MW,0.0
bus119,U20c_a1,2020,MW,0.0
bus119,U20d_a1,2020,MW,0.0
bus119,U76c_a1,2020,MW,0.0
bus119,U76d_a1,2020,MW,0.0
bus119,U100a_a1,2020,MW,0.0
bus119,U100b_a1,2020,MW,0.0
bus119,U100c_a1,2020,MW,0.0
bus119,U197a_a1,2020,MW,0.0
bus119,U197b_a1,2020,MW,0.0
bus119,U197c_a1,2020,MW,0.0
bus119,U12a_a1,2020,MW,0.0
bus119,U12b_a1,2020,MW,0.0
bus119,U12c_a1,2020,MW,0.0
bus119,U12d_a1,2020,MW,0.0
bus119,U12e_a1,2020,MW,0.0
bus119,U155a_a1,2020,MW,0.0
bus119,U155b_a1,2020,MW,0.0
bus119,U400a_a1,2020,MW,0.0
bus119,U400b_a1,2020,MW,0.0
bus119,U50a_a1,2020,MW,0.0
bus119,U50b_a1,2020,MW,0.0
bus119,U50c_a1,2020,MW,0.0
bus119,U50d_a1,2020,MW,0.0
bus119,U50e_a1,2020,MW,0.0
bus119,U50f_a1,2020,MW,0.0
bus119,U155c_a1,2020,MW,0.0
bus119,U155d_a1,2020,MW,0.0
bus119,U350_a1,2020,MW,0.0
bus119,U20a_a2,2020,MW,0.0
bus119,U20b_a2,2020,MW,0.0
bus119,U76a_a2,2020,MW,0.0
bus119,U76b_a2,2020,MW,0.0
bus119,U20c_a2,2020,MW,0.0
bus119,U20d_a2,2020,MW,0.0
bus119,U76c_a2,2020,MW,0.0
bus119,U76d_a2,2020,MW,0.0
bus119,U100a_a2,2020,MW,0.0
bus119,U100b_a2,2020,MW,0.0
bus119,U100c_a2,2020,MW,0.0
bus119,U197a_a2,2020,MW,0.0
bus119,U197b_a2,2020,MW,0.0
bus119,U197c_a2,2020,MW,0.0
bus119,U12a_a2,2020,MW,0.0
bus119,U12b_a2,2020,MW,0.0
bus119,U12c_a2,2020,MW,0.0
bus119,U12d_a2,2020,MW,0.0
bus119,U12e_a2,2020,MW,0.0
bus119,U155a_a2,2020,MW,0.0
bus119,U155b_a2,2020,MW,0.0
bus119,U400a_a2,2020,MW,0.0
bus119,U400b_a2,2020,MW,0.0
bus119,U50a_a2,2020,MW,0.0
bus119,U50b_a2,2020,MW,0.0
bus119,U50c_a2,2020,MW,0.0
bus119,U50d_a2,2020,MW,0.0
bus119,U50e_a2,2020,MW,0.0
bus119,U50f_a2,2020,MW,0.0
bus119,U155c_a2,2020,MW,0.0
bus119,U155d_a2,2020,MW,0.0
bus119,U350_a2,2020,MW,0.0
bus119,U20a_a3,2020,MW,0.0
bus119,U20b_a3,2020,MW,0.0
bus119,U76a_a3,2020,MW,0.0
bus119,U76b_a3,2020,MW,0.0
bus119,U20c_a3,2020,MW,0.0
bus119,U20d_a3,2020,MW,0.0
bus119,U76c_a3,2020,MW,0.0
bus119,U76d_a3,2020,MW,0.0
bus119,U100a_a3,2020,MW,0.0
bus119,U100b_a3,2020,MW,0.0
bus119,U100c_a3,2020,MW,0.0
bus119,U197a_a3,2020,MW,0.0
bus119,U197b_a3,2020,MW,0.0
bus119,U197c_a3,2020,MW,0.0
bus119,U12a_a3,2020,MW,0.0
bus119,U12b_a3,2020,MW,0.0
bus119,U12c_a3,2020,MW,0.0
bus119,U12d_a3,2020,MW,0.0
bus119,U12e_a3,2020,MW,0.0
bus119,U155a_a3,2020,MW,0.0
bus119,U155b_a3,2020,MW,0.0
bus119,U400a_a3,2020,MW,0.0
bus119,U400b_a3,2020,MW,0.0
bus119,U50a_a3,2020,MW,0.0
bus119,U50b_a3,2020,MW,0.0
bus119,U50c_a3,2020,MW,0.0
bus119,U50d_a3,2020,MW,0.0
bus119,U50e_a3,2020,MW,0.0
bus119,U50f_a3,2020,MW,0.0
bus119,U155c_a3,2020,MW,0.0
bus119,U155d_a3,2020,MW,0.0
bus119,U350_a3,2020,MW,0.0
bus120,U20a_a1,2020,MW,0.0
bus120,U20b_a1,2020,MW,0.0
bus120,U76a_a1,2020,MW,0.0
bus120,U76b_a1,2020,MW,0.0
bus120,U20c_a1,2020,MW,0.0
bus120,U20d_a1,2020,MW,0.0
bus120,U76c_a1,2020,MW,0.0
bus120,U76d_a1,2020,MW,0.0
bus120,U100a_a1,2020,MW,0.0
bus120,U100b_a1,2020,MW,0.0
bus120,U100c_a1,2020,MW,0.0
bus120,U197a_a1,2020,MW,0.0
bus120,U197b_a1,2020,MW,0.0
bus120,U197c_a1,2020,MW,0.0
bus120,U12a_a1,2020,MW,0.0
bus120,U12b_a1,2020,MW,0.0
bus120,U12c_a1,2020,MW,0.0
bus120,U12d_a1,2020,MW,0.0
bus120,U12e_a1,2020,MW,0.0
bus120,U155a_a1,2020,MW,0.0
bus120,U155b_a1,2020,MW,0.0
bus120,U400a_a1,2020,MW,0.0
bus120,U400b_a1,2020,MW,0.0
bus120,U50a_a1,2020,MW,0.0
bus120,U50b_a1,2020,MW,0.0
bus120,U50c_a1,2020,MW,0.0
bus120,U50d_a1,2020,MW,0.0
bus120,U50e_a1,2020,MW,0.0
bus120,U50f_a1,2020,MW,0.0
bus120,U155c_a1,2020,MW,0.0
bus120,U155d_a1,2020,MW,0.0
bus120,U350_a1,2020,MW,0.0
bus120,U20a_a2,2020,MW,0.0
bus120,U20b_a2,2020,MW,0.0
bus120,U76a_a2,2020,MW,0.0
bus120,U76b_a2,2020,MW,0.0
bus120,U20c_a2,2020,MW,0.0
bus120,U20d_a2,2020,MW,0.0
bus120,U76c_a2,2020,MW,0.0
bus120,U76d_a2,2020,MW,0.0
bus120,U100a_a2,2020,MW,0.0
bus120,U100b_a2,2020,MW,0.0
bus120,U100c_a2,2020,MW,0.0
bus120,U197a_a2,2020,MW,0.0
bus120,U197b_a2,2020,MW,0.0
bus120,U197c_a2,2020,MW,0.0
bus120,U12a_a2,2020,MW,0.0
bus120,U12b_a2,2020,MW,0.0
bus120,U12c_a2,2020,MW,0.0
bus120,U12d_a2,2020,MW,0.0
bus120,U12e_a2,2020,MW,0.0
bus120,U155a_a2,2020,MW,0.0
bus120,U155b_a2,2020,MW,0.0
bus120,U400a_a2,2020,MW,0.0
bus120,U400b_a2,2020,MW,0.0
bus120,U50a_a2,2020,MW,0.0
bus120,U50b_a2,2020,MW,0.0
bus120,U50c_a2,2020,MW,0.0
bus120,U50d_a2,2020,MW,0.0
bus120,U50e_a2,2020,MW,0.0
bus120,U50f_a2,2020,MW,0.0
bus120,U155c_a2,2020,MW,0.0
bus120,U155d_a2,2020,MW,0.0
bus120,U350_a2,2020,MW,0.0
bus120,U20a_a3,2020,MW,0.0
bus120,U20b_a3,2020,MW,0.0
bus120,U76a_a3,2020,MW,0.0
bus120,U76b_a3,2020,MW,0.0
bus120,U20c_a3,2020,MW,0.0
bus120,U20d_a3,2020,MW,0.0
bus120,U76c_a3,2020,MW,0.0
bus120,U76d_a3,2020,MW,0.0
bus120,U100a_a3,2020,MW,0.0
bus120,U100b_a3,2020,MW,0.0
bus120,U100c_a3,2020,MW,0.0
bus120,U197a_a3,2020,MW,0.0
bus120,U197b_a3,2020,MW,0.0
bus120,U197c_a3,2020,MW,0.0
bus120,U12a_a3,2020,MW,0.0
bus120,U12b_a3,2020,MW,0.0
bus120,U12c_a3,2020,MW,0.0
bus120,U12d_a3,2020,MW,0.0
bus120,U12e_a3,2020,MW,0.0
bus120,U155a_a3,2020,MW,0.0
bus120,U155b_a3,2020,MW,0.0
bus120,U400a_a3,2020,MW,0.0
bus120,U400b_a3,2020,MW,0.0
bus120,U50a_a3,2020,MW,0.0
bus120,U50b_a3,2020,MW,0.0
bus120,U50c_a3,2020,MW,0.0
bus120,U50d_a3,2020,MW,0.0
bus120,U50e_a3,2020,MW,0.0
bus120,U50f_a3,2020,MW,0.0
bus120,U155c_a3,2020,MW,0.0
bus120,U155d_a3,2020,MW,0.0
bus120,U350_a3,2020,MW,0.0
bus121,U20a_a1,2020,MW,0.0
bus121,U20b_a1,2020,MW,0.0
bus121,U76a_a1,2020,MW,0.0
bus121,U76b_a1,2020,MW,0.0
bus121,U20c_a1,2020,MW,0.0
bus121,U20d_a1,2020,MW,0.0
bus121,U76c_a1,2020,MW,0.0
bus121,U76d_a1,2020,MW,0.0
bus121,U100a_a1,2020,MW,0.0
bus121,U100b_a1,2020,MW,0.0
bus121,U100c_a1,2020,MW,0.0
bus121,U197a_a1,2020,MW,0.0
bus121,U197b_a1,2020,MW,0.0
bus121,U197c_a1,2020,MW,0.0
bus121,U12a_a1,2020,MW,0.0
bus121,U12b_a1,2020,MW,0.0
bus121,U12c_a1,2020,MW,0.0
bus121,U12d_a1,2020,MW,0.0
bus121,U12e_a1,2020,MW,0.0
bus121,U155a_a1,2020,MW,0.0
bus121,U155b_a1,2020,MW,0.0
bus121,U400a_a1,2020,MW,0.0
bus121,U400b_a1,2020,MW,0.0
bus121,U50a_a1,2020,MW,0.0
bus121,U50b_a1,2020,MW,0.0
bus121,U50c_a1,2020,MW,0.0
bus121,U50d_a1,2020,MW,0.0
bus121,U50e_a1,2020,MW,0.0
bus121,U50f_a1,2020,MW,0.0
bus121,U155c_a1,2020,MW,0.0
bus121,U155d_a1,2020,MW,0.0
bus121,U350_a1,2020,MW,0.0
bus121,U20a_a2,2020,MW,0.0
bus121,U20b_a2,2020,MW,0.0
bus121,U76a_a2,2020,MW,0.0
bus121,U76b_a2,2020,MW,0.0
bus121,U20c_a2,2020,MW,0.0
bus121,U20d_a2,2020,MW,0.0
bus121,U76c_a2,2020,MW,0.0
bus121,U76d_a2,2020,MW,0.0
bus121,U100a_a2,2020,MW,0.0
bus121,U100b_a2,2020,MW,0.0
bus121,U100c_a2,2020,MW,0.0
bus121,U197a_a2,2020,MW,0.0
bus121,U197b_a2,2020,MW,0.0
bus121,U197c_a2,2020,MW,0.0
bus121,U12a_a2,2020,MW,0.0
bus121,U12b_a2,2020,MW,0.0
bus121,U12c_a2,2020,MW,0.0
bus121,U12d_a2,2020,MW,0.0
bus121,U12e_a2,2020,MW,0.0
bus121,U155a_a2,2020,MW,0.0
bus121,U155b_a2,2020,MW,0.0
bus121,U400a_a2,2020,MW,0.0
bus121,U400b_a2,2020,MW,0.0
bus121,U50a_a2,2020,MW,0.0
bus121,U50b_a2,2020,MW,0.0
bus121,U50c_a2,2020,MW,0.0
bus121,U50d_a2,2020,MW,0.0
bus121,U50e_a2,2020,MW,0.0
bus121,U50f_a2,2020,MW,0.0
bus121,U155c_a2,2020,MW,0.0
bus121,U155d_a2,2020,MW,0.0
bus121,U350_a2,2020,MW,0.0
bus121,U20a_a3,2020,MW,0.0
bus121,U20b_a3,2020,MW,0.0
bus121,U76a_a3,2020,MW,0.0
bus121,U76b_a3,2020,MW,0.0
bus121,U20c_a3,2020,MW,0.0
bus121,U20d_a3,2020,MW,0.0
bus121,U76c_a3,2020,MW,0.0
bus121,U76d_a3,2020,MW,0.0
bus121,U100a_a3,2020,MW,0.0
bus121,U100b_a3,2020,MW,0.0
bus121,U100c_a3,2020,MW,0.0
bus121,U197a_a3,2020,MW,0.0
bus121,U197b_a3,2020,MW,0.0
bus121,U197c_a3,2020,MW,0.0
bus121,U12a_a3,2020,MW,0.0
bus121,U12b_a3,2020,MW,0.0
bus121,U12c_a3,2020,MW,0.0
bus121,U12d_a3,2020,MW,0.0
bus121,U12e_a3,2020,MW,0.0
bus121,U155a_a3,2020,MW,0.0
bus121,U155b_a3,2020,MW,0.0
bus121,U400a_a3,2020,MW,0.0
bus121,U400b_a3,2020,MW,0.0
bus121,U50a_a3,2020,MW,0.0
bus121,U50b_a3,2020,MW,0.0
bus121,U50c_a3,2020,MW,0.0
bus121,U50d_a3,2020,MW,0.0
bus121,U50e_a3,2020,MW,0.0
bus121,U50f_a3,2020,MW,0.0
bus121,U155c_a3,2020,MW,0.0
bus121,U155d_a3,2020,MW,0.0
bus121,U350_a3,2020,MW,0.0
bus122,U20a_a1,2020,MW,0.0
bus122,U20b_a1,2020,MW,0.0
bus122,U76a_a1,2020,MW,0.0
bus122,U76b_a1,2020,MW,0.0
bus122,U20c_a1,2020,MW,0.0
bus122,U20d_a1,2020,MW,0.0
bus122,U76c_a1,2020,MW,0.0
bus122,U76d_a1,2020,MW,0.0
bus122,U100a_a1,2020,MW,0.0
bus122,U100b_a1,2020,MW,0.0
bus122,U100c_a1,2020,MW,0.0
bus122,U197a_a1,2020,MW,0.0
bus122,U197b_a1,2020,MW,0.0
bus122,U197c_a1,2020,MW,0.0
bus122,U12a_a1,2020,MW,0.0
bus122,U12b_a1,2020,MW,0.0
bus122,U12c_a1,2020,MW,0.0
bus122,U12d_a1,2020,MW,0.0
bus122,U12e_a1,2020,MW,0.0
bus122,U155a_a1,2020,MW,0.0
bus122,U155b_a1,2020,MW,0.0
bus122,U400a_a1,2020,MW,0.0
bus122,U400b_a1,2020,MW,0.0
bus122,U50a_a1,2020,MW,0.0
bus122,U50b_a1,2020,MW,0.0
bus122,U50c_a1,2020,MW,0.0
bus122,U50d_a1,2020,MW,0.0
bus122,U50e_a1,2020,MW,0.0
bus122,U50f_a1,2020,MW,0.0
bus122,U155c_a1,2020,MW,0.0
bus122,U155d_a1,2020,MW,0.0
bus122,U350_a1,2020,MW,0.0
bus122,U20a_a2,2020,MW,0.0
bus122,U20b_a2,2020,MW,0.0
bus122,U76a_a2,2020,MW,0.0
bus122,U76b_a2,2020,MW,0.0
bus122,U20c_a2,2020,MW,0.0
bus122,U20d_a2,2020,MW,0.0
bus122,U76c_a2,2020,MW,0.0
bus122,U76d_a2,2020,MW,0.0
bus122,U100a_a2,2020,MW,0.0
bus122,U100b_a2,2020,MW,0.0
bus122,U100c_a2,2020,MW,0.0
bus122,U197a_a2,2020,MW,0.0
bus122,U197b_a2,2020,MW,0.0
bus122,U197c_a2,2020,MW,0.0
bus122,U12a_a2,2020,MW,0.0
bus122,U12b_a2,2020,MW,0.0
bus122,U12c_a2,2020,MW,0.0
bus122,U12d_a2,2020,MW,0.0
bus122,U12e_a2,2020,MW,0.0
bus122,U155a_a2,2020,MW,0.0
bus122,U155b_a2,2020,MW,0.0
bus122,U400a_a2,2020,MW,0.0
bus122,U400b_a2,2020,MW,0.0
bus122,U50a_a2,2020,MW,0.0
bus122,U50b_a2,2020,MW,0.0
bus122,U50c_a2,2020,MW,0.0
bus122,U50d_a2,2020,MW,0.0
bus122,U50e_a2,2020,MW,0.0
bus122,U50f_a2,2020,MW,0.0
bus122,U155c_a2,2020,MW,0.0
bus122,U155d_a2,2020,MW,0.0
bus122,U350_a2,2020,MW,0.0
bus122,U20a_a3,2020,MW,0.0
bus122,U20b_a3,2020,MW,0.0
bus122,U76a_a3,2020,MW,0.0
bus122,U76b_a3,2020,MW,0.0
bus122,U20c_a3,2020,MW,0.0
bus122,U20d_a3,2020,MW,0.0
bus122,U76c_a3,2020,MW,0.0
bus122,U76d_a3,2020,MW,0.0
bus122,U100a_a3,2020,MW,0.0
bus122,U100b_a3,2020,MW,0.0
bus122,U100c_a3,2020,MW,0.0
bus122,U197a_a3,2020,MW,0.0
bus122,U197b_a3,2020,MW,0.0
bus122,U197c_a3,2020,MW,0.0
bus122,U12a_a3,2020,MW,0.0
bus122,U12b_a3,2020,MW,0.0
bus122,U12c_a3,2020,MW,0.0
bus122,U12d_a3,2020,MW,0.0
bus122,U12e_a3,2020,MW,0.0
bus122,U155a_a3,2020,MW,0.0
bus122,U155b_a3,2020,MW,0.0
bus122,U400a_a3,2020,MW,0.0
bus122,U400b_a3,2020,MW,0.0
bus122,U50a_a3,2020,MW,0.0
bus122,U50b_a3,2020,MW,0.0
bus122,U50c_a3,2020,MW,0.0
bus122,U50d_a3,2020,MW,0.0
bus122,U50e_a3,2020,MW,0.0
bus122,U50f_a3,2020,MW,0.0
bus122,U155c_a3,2020,MW,0.0
bus122,U155d_a3,2020,MW,0.0
bus122,U350_a3,2020,MW,0.0
bus123,U20a_a1,2020,MW,0.0
bus123,U20b_a1,2020,MW,0.0
bus123,U76a_a1,2020,MW,0.0
bus123,U76b_a1,2020,MW,0.0
bus123,U20c_a1,2020,MW,0.0
bus123,U20d_a1,2020,MW,0.0
bus123,U76c_a1,2020,MW,0.0
bus123,U76d_a1,2020,MW,0.0
bus123,U100a_a1,2020,MW,0.0
bus123,U100b_a1,2020,MW,0.0
bus123,U100c_a1,2020,MW,0.0
bus123,U197a_a1,2020,MW,0.0
bus123,U197b_a1,2020,MW,0.0
bus123,U197c_a1,2020,MW,0.0
bus123,U12a_a1,2020,MW,0.0
bus123,U12b_a1,2020,MW,0.0
bus123,U12c_a1,2020,MW,0.0
bus123,U12d_a1,2020,MW,0.0
bus123,U12e_a1,2020,MW,0.0
bus123,U155a_a1,2020,MW,0.0
bus123,U155b_a1,2020,MW,0.0
bus123,U400a_a1,2020,MW,0.0
bus123,U400b_a1,2020,MW,0.0
bus123,U50a_a1,2020,MW,0.0
bus123,U50b_a1,2020,MW,0.0
bus123,U50c_a1,2020,MW,0.0
bus123,U50d_a1,2020,MW,0.0
bus123,U50e_a1,2020,MW,0.0
bus123,U50f_a1,2020,MW,0.0
bus123,U155c_a1,2020,MW,0.0
bus123,U155d_a1,2020,MW,0.0
bus123,U350_a1,2020,MW,0.0
bus123,U20a_a2,2020,MW,0.0
bus123,U20b_a2,2020,MW,0.0
bus123,U76a_a2,2020,MW,0.0
bus123,U76b_a2,2020,MW,0.0
bus123,U20c_a2,2020,MW,0.0
bus123,U20d_a2,2020,MW,0.0
bus123,U76c_a2,2020,MW,0.0
bus123,U76d_a2,2020,MW,0.0
bus123,U100a_a2,2020,MW,0.0
bus123,U100b_a2,2020,MW,0.0
bus123,U100c_a2,2020,MW,0.0
bus123,U197a_a2,2020,MW,0.0
bus123,U197b_a2,2020,MW,0.0
bus123,U197c_a2,2020,MW,0.0
bus123,U12a_a2,2020,MW,0.0
bus123,U12b_a2,2020,MW,0.0
bus123,U12c_a2,2020,MW,0.0
bus123,U12d_a2,2020,MW,0.0
bus123,U12e_a2,2020,MW,0.0
bus123,U155a_a2,2020,MW,0.0
bus123,U155b_a2,2020,MW,0.0
bus123,U400a_a2,2020,MW,0.0
bus123,U400b_a2,2020,MW,0.0
bus123,U50a_a2,2020,MW,0.0
bus123,U50b_a2,2020,MW,0.0
bus123,U50c_a2,2020,MW,0.0
bus123,U50d_a2,2020,MW,0.0
bus123,U50e_a2,2020,MW,0.0
bus123,U50f_a2,2020,MW,0.0
bus123,U155c_a2,2020,MW,0.0
bus123,U155d_a2,2020,MW,0.0
bus123,U350_a2,2020,MW,0.0
bus123,U20a_a3,2020,MW,0.0
bus123,U20b_a3,2020,MW,0.0
bus123,U76a_a3,2020,MW,0.0
bus123,U76b_a3,2020,MW,0.0
bus123,U20c_a3,2020,MW,0.0
bus123,U20d_a3,2020,MW,0.0
bus123,U76c_a3,2020,MW,0.0
bus123,U76d_a3,2020,MW,0.0
bus123,U100a_a3,2020,MW,0.0
bus123,U100b_a3,2020,MW,0.0
bus123,U100c_a3,2020,MW,0.0
bus123,U197a_a3,2020,MW,0.0
bus123,U197b_a3,2020,MW,0.0
bus123,U197c_a3,2020,MW,0.0
bus123,U12a_a3,2020,MW,0.0
bus123,U12b_a3,2020,MW,0.0
bus123,U12c_a3,2020,MW,0.0
bus123,U12d_a3,2020,MW,0.0
bus123,U12e_a3,2020,MW,0.0
bus123,U155a_a3,2020,MW,0.0
bus123,U155b_a3,2020,MW,0.0
bus123,U400a_a3,2020,MW,0.0
bus123,U400b_a3,2020,MW,0.0
bus123,U50a_a3,2020,MW,0.0
bus123,U50b_a3,2020,MW,0.0
bus123,U50c_a3,2020,MW,0.0
bus123,U50d_a3,2020,MW,0.0
bus123,U50e_a3,2020,MW,0.0
bus123,U50f_a3,2020,MW,0.0
bus123,U155c_a3,2020,MW,0.0
bus123,U155d_a3,2020,MW,0.0
bus123,U350_a3,2020,MW,0.0
bus124,U20a_a1,2020,MW,0.0
bus124,U20b_a1,2020,MW,0.0
bus124,U76a_a1,2020,MW,0.0
bus124,U76b_a1,2020,MW,0.0
bus124,U20c_a1,2020,MW,0.0
bus124,U20d_a1,2020,MW,0.0
bus124,U76c_a1,2020,MW,0.0
bus124,U76d_a1,2020,MW,0.0
bus124,U100a_a1,2020,MW,0.0
bus124,U100b_a1,2020,MW,0.0
bus124,U100c_a1,2020,MW,0.0
bus124,U197a_a1,2020,MW,0.0
bus124,U197b_a1,2020,MW,0.0
bus124,U197c_a1,2020,MW,0.0
bus124,U12a_a1,2020,MW,0.0
bus124,U12b_a1,2020,MW,0.0
bus124,U12c_a1,2020,MW,0.0
bus124,U12d_a1,2020,MW,0.0
bus124,U12e_a1,2020,MW,0.0
bus124,U155a_a1,2020,MW,0.0
bus124,U155b_a1,2020,MW,0.0
bus124,U400a_a1,2020,MW,0.0
bus124,U400b_a1,2020,MW,0.0
bus124,U50a_a1,2020,MW,0.0
bus124,U50b_a1,2020,MW,0.0
bus124,U50c_a1,2020,MW,0.0
bus124,U50d_a1,2020,MW,0.0
bus124,U50e_a1,2020,MW,0.0
bus124,U50f_a1,2020,MW,0.0
bus124,U155c_a1,2020,MW,0.0
bus124,U155d_a1,2020,MW,0.0
bus124,U350_a1,2020,MW,0.0
bus124,U20a_a2,2020,MW,0.0
bus124,U20b_a2,2020,MW,0.0
bus124,U76a_a2,2020,MW,0.0
bus124,U76b_a2,2020,MW,0.0
bus124,U20c_a2,2020,MW,0.0
bus124,U20d_a2,2020,MW,0.0
bus124,U76c_a2,2020,MW,0.0
bus124,U76d_a2,2020,MW,0.0
bus124,U100a_a2,2020,MW,0.0
bus124,U100b_a2,2020,MW,0.0
bus124,U100c_a2,2020,MW,0.0
bus124,U197a_a2,2020,MW,0.0
bus124,U197b_a2,2020,MW,0.0
bus124,U197c_a2,2020,MW,0.0
bus124,U12a_a2,2020,MW,0.0
bus124,U12b_a2,2020,MW,0.0
bus124,U12c_a2,2020,MW,0.0
bus124,U12d_a2,2020,MW,0.0
bus124,U12e_a2,2020,MW,0.0
bus124,U155a_a2,2020,MW,0.0
bus124,U155b_a2,2020,MW,0.0
bus124,U400a_a2,2020,MW,0.0
bus124,U400b_a2,2020,MW,0.0
bus124,U50a_a2,2020,MW,0.0
bus124,U50b_a2,2020,MW,0.0
bus124,U50c_a2,2020,MW,0.0
bus124,U50d_a2,2020,MW,0.0
bus124,U50e_a2,2020,MW,0.0
bus124,U50f_a2,2020,MW,0.0
bus124,U155c_a2,2020,MW,0.0
bus124,U155d_a2,2020,MW,0.0
bus124,U350_a2,2020,MW,0.0
bus124,U20a_a3,2020,MW,0.0
bus124,U20b_a3,2020,MW,0.0
bus124,U76a_a3,2020,MW,0.0
bus124,U76b_a3,2020,MW,0.0
bus124,U20c_a3,2020,MW,0.0
bus124,U20d_a3,2020,MW,0.0
bus124,U76c_a3,2020,MW,0.0
bus124,U76d_a3,2020,MW,0.0
bus124,U100a_a3,2020,MW,0.0
bus124,U100b_a3,2020,MW,0.0
bus124,U100c_a3,2020,MW,0.0
bus124,U197a_a3,2020,MW,0.0
bus124,U197b_a3,2020,MW,0.0
bus124,U197c_a3,2020,MW,0.0
bus124,U12a_a3,2020,MW,0.0
bus124,U12b_a3,2020,MW,0.0
bus124,U12c_a3,2020,MW,0.0
bus124,U12d_a3,2020,MW,0.0
bus124,U12e_a3,2020,MW,0.0
bus124,U155a_a3,2020,MW,0.0
bus124,U155b_a3,2020,MW,0.0
bus124,U400a_a3,2020,MW,0.0
bus124,U400b_a3,2020,MW,0.0
bus124,U50a_a3,2020,MW,0.0
bus124,U50b_a3,2020,MW,0.0
bus124,U50c_a3,2020,MW,0.0
bus124,U50d_a3,2020,MW,0.0
bus124,U50e_a3,2020,MW,0.0
bus124,U50f_a3,2020,MW,0.0
bus124,U155c_a3,2020,MW,0.0
bus124,U155d_a3,2020,MW,0.0
bus124,U350_a3,2020,MW,0.0
bus201,U20a_a1,2020,MW,0.0
bus201,U20b_a1,2020,MW,0.0
bus201,U76a_a1,2020,MW,0.0
bus201,U76b_a1,2020,MW,0.0
bus201,U20c_a1,2020,MW,0.0
bus201,U20d_a1,2020,MW,0.0
bus201,U76c_a1,2020,MW,0.0
bus201,U76d_a1,2020,MW,0.0
bus201,U100a_a1,2020,MW,0.0
bus201,U100b_a1,2020,MW,0.0
bus201,U100c_a1,2020,MW,0.0
bus201,U197a_a1,2020,MW,0.0
bus201,U197b_a1,2020,MW,0.0
bus201,U197c_a1,2020,MW,0.0
bus201,U12a_a1,2020,MW,0.0
bus201,U12b_a1,2020,MW,0.0
bus201,U12c_a1,2020,MW,0.0
bus201,U12d_a1,2020,MW,0.0
