zone,tech,year,unit,value
Cambodia,Se_San_4,2020,MW,400.0
Cambodia,Se_San_4,2030,MW,400.0
Laos,Se_San_4,2020,MW,7295.3
Laos,Se_San_4,2030,MW,7295.3
Myanmar,Se_San_4,2020,MW,0.0
Myanmar,Se_San_4,2030,MW,0.0
Thailand,Se_San_4,2020,MW,662.38
Thailand,Se_San_4,2030,MW,662.38
Vietnam,Se_San_4,2020,MW,2281.0
Vietnam,Se_San_4,2030,MW,2281.0
Cambodia,Se_San_4A,2020,MW,400.0
Cambodia,Se_San_4A,2030,MW,400.0
Laos,Se_San_4A,2020,MW,7295.3
Laos,Se_San_4A,2030,MW,7295.3
Myanmar,Se_San_4A,2020,MW,0.0
Myanmar,Se_San_4A,2030,MW,0.0
Thailand,Se_San_4A,2020,MW,662.38
Thailand,Se_San_4A,2030,MW,662.38
Vietnam,Se_San_4A,2020,MW,2281.0
Vietnam,Se_San_4A,2030,MW,2281.0
Cambodia,Mekong_at_Don_sahong,2020,MW,400.0
Cambodia,Mekong_at_Don_sahong,2030,MW,400.0
Laos,Mekong_at_Don_sahong,2020,MW,7295.3
Laos,Mekong_at_Don_sahong,2030,MW,7295.3
Myanmar,Mekong_at_Don_sahong,2020,MW,0.0
Myanmar,Mekong_at_Don_sahong,2030,MW,0.0
Thailand,Mekong_at_Don_sahong,2020,MW,662.38
Thailand,Mekong_at_Don_sahong,2030,MW,662.38
Vietnam,Mekong_at_Don_sahong,2020,MW,2281.0
Vietnam,Mekong_at_Don_sahong,2030,MW,2281.0
Cambodia,Lower_Se_San_2,2020,MW,400.0
Cambodia,Lower_Se_San_2,2030,MW,400.0
Laos,Lower_Se_San_2,2020,MW,7295.3
Laos,Lower_Se_San_2,2030,MW,7295.3
Myanmar,Lower_Se_San_2,2020,MW,0.0
Myanmar,Lower_Se_San_2,2030,MW,0.0
Thailand,Lower_Se_San_2,2020,MW,662.38
Thailand,Lower_Se_San_2,2030,MW,662.38
Vietnam,Lower_Se_San_2,2020,MW,2281.0
Vietnam,Lower_Se_San_2,2030,MW,2281.0
Cambodia,Sre_Pok_4,2020,MW,400.0
Cambodia,Sre_Pok_4,2030,MW,400.0
Laos,Sre_Pok_4,2020,MW,7295.3
Laos,Sre_Pok_4,2030,MW,7295.3
Myanmar,Sre_Pok_4,2020,MW,0.0
Myanmar,Sre_Pok_4,2030,MW,0.0
Thailand,Sre_Pok_4,2020,MW,662.38
Thailand,Sre_Pok_4,2030,MW,662.38
Vietnam,Sre_Pok_4,2020,MW,2281.0
Vietnam,Sre_Pok_4,2030,MW,2281.0
Cambodia,Sre_Pok_3,2020,MW,400.0
Cambodia,Sre_Pok_3,2030,MW,400.0
Laos,Sre_Pok_3,2020,MW,7295.3
Laos,Sre_Pok_3,2030,MW,7295.3
Myanmar,Sre_Pok_3,2020,MW,0.0
Myanmar,Sre_Pok_3,2030,MW,0.0
Thailand,Sre_Pok_3,2020,MW,662.38
Thailand,Sre_Pok_3,2030,MW,662.38
Vietnam,Sre_Pok_3,2020,MW,2281.0
Vietnam,Sre_Pok_3,2030,MW,2281.0
Cambodia,Dray_Hlinh_2,2020,MW,400.0
Cambodia,Dray_Hlinh_2,2030,MW,400.0
Laos,Dray_Hlinh_2,2020,MW,7295.3
Laos,Dray_Hlinh_2,2030,MW,7295.3
Myanmar,Dray_Hlinh_2,2020,MW,0.0
Myanmar,Dray_Hlinh_2,2030,MW,0.0
Thailand,Dray_Hlinh_2,2020,MW,662.38
Thailand,Dray_Hlinh_2,2030,MW,662.38
Vietnam,Dray_Hlinh_2,2020,MW,2281.0
Vietnam,Dray_Hlinh_2,2030,MW,2281.0
Cambodia,Buon_Kuop,2020,MW,400.0
Cambodia,Buon_Kuop,2030,MW,400.0
Laos,Buon_Kuop,2020,MW,7295.3
Laos,Buon_Kuop,2030,MW,7295.3
Myanmar,Buon_Kuop,2020,MW,0.0
Myanmar,Buon_Kuop,2030,MW,0.0
Thailand,Buon_Kuop,2020,MW,662.38
Thailand,Buon_Kuop,2030,MW,662.38
Vietnam,Buon_Kuop,2020,MW,2281.0
Vietnam,Buon_Kuop,2030,MW,2281.0
Cambodia,Buon_Tua_Srah,2020,MW,400.0
Cambodia,Buon_Tua_Srah,2030,MW,400.0
Laos,Buon_Tua_Srah,2020,MW,7295.3
Laos,Buon_Tua_Srah,2030,MW,7295.3
Myanmar,Buon_Tua_Srah,2020,MW,0.0
Myanmar,Buon_Tua_Srah,2030,MW,0.0
Thailand,Buon_Tua_Srah,2020,MW,662.38
Thailand,Buon_Tua_Srah,2030,MW,662.38
Vietnam,Buon_Tua_Srah,2020,MW,2281.0
Vietnam,Buon_Tua_Srah,2030,MW,2281.0
